name,longitude,latitude,distance,gain,elevation,reward_scale,address,altitude
spicy-graphite-chinchilla,-78.72268424,44.34128895,47189.04314,40,1,0.5,112G7vF62k4ZazBY7mpsFNBYXmhFX8HdffaCUgCkYJat97izBDmt,260
winning-fern-crane,-79.29746793,43.68513858,47190.61868,80,10,0.195098877,1197BRQ84nRWS4rhu8BhZMyGPzM2TuDMkdZLY4Kj5b3ZjA5nxrV,131
puny-blonde-goose,-79.36607594,43.78519307,47195.54221,40,7,0.184112549,112nMu3gty7WAqXRSW7BVyxvYFbJ4GBN9U93CqwKBkeKfiWhEVFh,152
zesty-iron-cormorant,-79.30038017,43.68818609,47198.10338,12,0,0.081665039,11V2Bu77qBjEiBh2qSq215i5zDUgWnHpsBesfLBX9noQjnRqUy9,127
zealous-mocha-elk,-79.30038017,43.68818609,47198.10338,58,60,0.081665039,11YU9uFn8wtSdQ5TxWjGSXhijQ7kNKHTAVJFT9L9YNJnY8z5re4,127
scrawny-lemonade-wallaby,-79.30076517,43.68855149,47201.65202,58,60,0.163314819,1123AmjkXPXkT7bTw7o3TTB8xFnDeLkwK7mRYJFBPGLmCQJkK2uJ,127
muscular-slate-stork,-79.38363047,43.83002596,47203.6939,80,10,0.330718994,1121m79bLHHz2DjeLq65P3b5Fn47b3fqEc8ScwW6QLdmHHqFkJ54,180
rich-khaki-eel,-78.72535801,44.34173305,47206.65165,80,6,0.5,112gDYXmaAozhQH76YFj14WbBqxoagQPPHHFu5ag8axD3d9TaPCm,256
sneaky-carob-canary,-79.36631654,43.78523189,47212.47328,40,5,0.184112549,112UnaAD5WSaKCjgTTbEH4HhDDCp9epgaKxPGC2yDbJEXaXd6Fjt,152
glamorous-graphite-porpoise,-79.32642881,43.71922213,47221.2481,12,0,0.104751587,113dcARy99QyyauXGXHjXEzrRhjushzx1bYZhktW4Ui9kVd8vuR,127
sparkly-merlot-vulture,-79.3007153,43.68793745,47235.87603,40,34,0.056411743,11294LhL9Y81MPUrdbxk1buBXhyjZZqxhbwwhv5JCbCGDnnY65ju,127
brave-blonde-piranha,-79.3015578,43.68883149,47237.92923,80,45,0.163314819,11KEvqLMYJNf2pVkXZoLyM6V6REzzVYe9ViEVHSDzBTfdfCQy7T,127
zealous-currant-salamander,-78.75595891,44.34467108,47242.81863,40,1,1,11mELGcWA6c2DRow3yyV5aWDjnrjjcdgPkBmJghR9E2dXAo5V1T,275
sunny-satin-cougar,-79.32592048,43.71807921,47246.1765,12,0,0.104980469,11Nczpd5tLAH2oXn2E4Dzq1raWC3KBRARuATErghzAg4z811o2W,119
nice-graphite-rat,-79.34221784,43.74117242,47252.10841,40,2,0.19682312,112wPHaAXfhq1gf2U4ZjN74B5jk1Ch2iEaRTEESbYoMoPy67RwCY,129
agreeable-merlot-chimpanzee,-79.38393686,43.82871032,47259.84131,12,0,,11NDKUxKfpUKCf3Mddie98kUGGrVYVviFVk6EqBAkXnwDWkC1jL,180
upbeat-steel-sawfish,-79.38775629,43.8417626,47262.09212,58,2,0.330718994,11r6dnkKKGUzbfPtF5ZfxSybk49FFTfEc8LA51oZP7TfKxH8JSS,201
square-alabaster-bird,-79.2881769,43.6742396,47266.71467,40,2,0.165359497,112tgZjnuJBVtsdTe8HpA5W98v2eBcRdZMgQD3UsZjDowwLoHMBM,113
tall-black-guppy,-79.38276152,43.82457781,47271.44764,40,10,0.299758911,112BBwNfEyy8YbVrpuEsNasM1wRS4g5xurSsmQw1H9QgnyLafT6V,180
hidden-fleece-lion,-79.39806793,43.90335431,47275.13584,58,10,0.330718994,112SQoYBNjr1J1jQjQN3Gf2VeoRcbtHmSsgLTAGZvMf9Nw5rQ1Um,238
eager-lavender-deer,-79.38868397,43.84433891,47281.75025,40,0,0.330581665,112B1VdgYetA5a92HhRAeSJkAK9SAt39GhZ1mZvouoxymji9u5wx,201
vast-cinnamon-nightingale,-79.32731709,43.71921436,47284.53951,58,36,0.157455444,1129P8NS5TA39Up3fFL2v5D7N47Q6xjbrZfLTQspuY5HnCAeWueu,127
hot-pistachio-sheep,-79.39361163,43.86637028,47285.04307,58,100,0.165359497,11mTCuToz1UVgpTA8Mr583uqjPzjy37b466i2JuFV6eUXVr4MT3,204
digital-carob-ferret,-79.38713509,43.83787059,47297.36838,80,10,0.330718994,11C9TBU7Auf7KYdeBt31dcsEVu6xZrgywUANDXWcNhXGJJk2cpC,187
generous-wool-yeti,-79.33685037,43.73212129,47302.44655,40,1,0.19682312,11a6n897NjcVG9YK59dDU3hucP8BoPjQRsYfAubMyV5mrnfx1hk,135
obedient-cloud-sardine,-79.36958215,43.78954883,47309.15908,23,6,0.188735962,11i9KzhqNUF5MeGVoSXh2qFFpmqAuT4mbwZXA6CwmG6J194566h,161
scruffy-sandstone-gibbon,-79.30345561,43.68959361,47319.53657,28,5,0.069961548,1138pcCbbxxkGMm91A9pDY8zjENtF7oVNwDjb478RSGyH1cuhQ8,127
harsh-cherry-halibut,-79.28952154,43.67476075,47321.17737,40,10,,11QTo2nDTHrwUXueNrHvYLWCdUsgLuRa18J8JxbUB2Y3AvEicKJ,113
nutty-ocean-grasshopper,-79.29897594,43.68401976,47360.91599,40,5,0.244979858,112auC5njBzsm8jYcehXYQ1SYrxrctV8AMHQ717zRgmg1RKW41Ye,131
active-flint-skunk,-79.34128884,43.73708204,47380.28566,80,10,0.104980469,112epsAHWnesrHiP38kJCLVmyA3m6RcLFtNB9RqTdhgUcwwrHpaU,135
powerful-yellow-cow,-79.39900105,43.89743359,47384.60487,40,5,0.165283203,112gmVGfW1jaJRLtnnHkNiaGhpntraVD5oKg1T8NUZxAUGVHQqau,231
future-crimson-bison,-79.39884676,43.89558763,47384.87777,40,15,0.165359497,112EwRy1aS88e9RRExP9GD7u3jzXRGmBRPw2yLMZzRiD49fwsK1c,231
interesting-blood-scallop,-79.34242386,43.73862941,47388.25801,80,13,0.104980469,112dceGBxSWWLSvrT9Nhd97Emvi5Tikkst19znPAMEBnZpryA5Km,135
sour-ocean-pelican,-79.3042934,43.68897198,47413.85443,12,0,0.069961548,11cnhtExfjenFMwfxYEZrPsHfCFActn1xhbji3BWTaiyLyWxh2d,127
overt-taupe-raccoon,-79.37893039,43.80849257,47418.33084,40,6,0.193313599,112vEoLWbgPu9nw1L3ASqRqHc6uVxTBDeeeCBNzS65jPSzLBBxfb,163
special-flaxen-salamander,-79.3909549,43.84591797,47429.35523,58,6,0.330718994,118XS5iixLxX6v6dW4Rxn28xSr3TmfrNikVxqScTVegyY7msbcy,203
amateur-mauve-pelican,-78.75022513,44.34601287,47435.38781,26,3,0.714279175,112MVhWjL655JASwT99qQ2h5QN6RP2dNLCKdghcnNBU6jCYw1eM8,263
formal-tangelo-bat,-79.36570626,43.77785664,47437.57028,12,0,0.184112549,112AmGjBY268UZtLHcS8daz55t4wPjA3r15gQUVDgUENHnDerx15,152
broad-cotton-barbel,-79.32950148,43.71911325,47444.61637,12,0,0.121292114,11RkrRzCDdBquEdUFZYCuQvcDLcuMPMtYLLPMxhRqashg4BKiYg,127
clever-powder-camel,-79.32465276,43.71272241,47446.06919,40,35,0.126998901,11f82HcmTyrj6EeWnzTRGc55hectBPxp2jifz3HmhFW2xbC2AMg,117
shaggy-heather-ape,-79.38901105,43.83756593,47451.96131,40,0,0.330718994,112Aj9JrcP6Zp1YZgSG572RYvzfjUL2h7jNUQ83amTbT16cr21EW,198
flat-neon-poodle,-79.38901105,43.83756593,47451.96131,12,0,0.355865479,117h1oaT4G8wxRZ4fwmx3fMnpGzMX4FVJmRPjUL477xmm23ZVrR,198
ambitious-menthol-wren,-79.39704763,43.87405404,47453.83183,30,15,0.330718994,112WqWbYR3oDS2LjrPTcfL9LiGWkhRkRw83PVybRDKYxLimN1e5n,211
ripe-gingerbread-goat,-79.32026327,43.70686045,47463.53428,60,11,0.19682312,11LJQoCMvg8c5RbCV6sh6Ax14zjbqqUFuXWB1VJVDtZW3DGm1qe,117
tame-satin-ape,-79.34280354,43.73747843,47471.105,40,20,0.050949097,112QHKwdZnrXdmuUcdfEoPWStrcQ7o5MqYppJur4aexB2YxzcFex,135
suave-maroon-badger,-79.39868024,43.88220679,47489.61407,40,0,0.330718994,11RGcnpRqUja1vseMxw8TfcK4LKSJd1cUkKK8nUdXZBkBtTHT5D,222
hot-rainbow-starfish,-79.3249377,43.71185945,47513.21744,40,30,0.157455444,112859SyzYK7Yt7FQpPurB5zqV5nmeFoHxuoEpVDKhKueCssndf3,117
daring-mandarin-sealion,-79.39766815,43.87294003,47517.65158,28,6,0.330718994,119Aa7Dt6txZ2jMjCMgkFhV8ZBjt1cYDUhLbAPGks7tr2cdA83h,211
modern-neon-rooster,-79.37295099,43.79009211,47548.06228,40,0,,112rTzXUpUiX3CgmLXBJJbwMLYz2ov1C53k4VFC1c2fMsAd6ydbg,150
scrawny-licorice-sloth,-79.36406802,43.7716803,47551.20448,12,0,0.193237305,11KSaoDJLbcw6kaysZ9pSapf29RUfyPY6CpGU1jnRWXpKhfN6Ky,142
fun-glass-tortoise,-79.39937396,43.88125618,47555.25074,58,4,0.330718994,1121Wa89EQ9Ep79ppFEaJBaEN7jZitiHQW47Gr88qer9dSJbSKRp,222
bubbly-syrup-chameleon,-79.34243395,43.73514556,47557.16939,40,6,0.196746826,11MqXv2grcstQTdz3msKZR6zL4uUB24XEXbioetw3uAWQoZNtsU,135
micro-quartz-capybara,-79.31950979,43.70416285,47563.22516,23,3,0.19682312,112S4gTNVPJvZ8X1UfW3ZGk4dW4LjYBn9Ns1HzoLyeDU5xh8fjmw,122
dapper-obsidian-dachshund,-79.31281068,43.69610888,47566.35875,40,7,0.191558838,112KUxGXbEZgxBWUHY8YACEZP3nFCuJQKtxEUhoWAc1zC8GkEhHM,120
fit-iron-gazelle,-79.36275703,43.76874023,47568.88393,58,5,0.193313599,11cGdFgCvCj1p1T8513My676USZPZYS3v5yDU7bVxayQwjuDkvD,142
zesty-chili-starling,-79.32295521,43.7079023,47592.89703,58,9,0.157455444,112FJs2HXGZHTKVtm8TcQbXRcicevPbVXt2XVBhdiTqiwtutdkir,117
wonderful-seaweed-woodpecker,-79.39336435,43.84630578,47612.24561,80,12,0.330718994,11XzUY5WwRdbPUnJYBxaoyNH5mSXj5pSdU8Q1neNQNoJzfygey1,203
tall-wool-rabbit,-79.37741343,43.79808904,47623.84092,40,0,0.09664917,114tr4tkfmQkiJxRzHbDkL6rSdMRhL3BTL9MBFoQifLH4bSzgL6,157
rural-carrot-jellyfish,-79.39100358,43.83652165,47632.20631,80,25,0.330718994,11X9zqX2BKFazjychSBqinhJYJiymaN9tX2sW5oqCaM3TkeykC6,198
sparkly-cinnabar-sealion,-79.37960148,43.80299039,47637.43196,40,0,0.192199707,112GYseMyepVAZzJzQ2B7xXAaxDaq2ypbHLG1JiWLTYr2Whj9XR8,157
skinny-licorice-chinchilla,-79.36025247,43.76212132,47651.04796,58,8,0.193313599,112HQPwekFgTpScwCkxaisFfoFnxgxbMktPtsPJhGLita9RSA1qU,137
amateur-bubblegum-mockingbird,-79.3919531,43.83864627,47660.15759,40,5,0.132232666,11C9pytWKY9niFijPys6fh3fEHE71myEz4HiNVtfKnwA1nZrPwL,198
fit-ceramic-lion,-79.39952376,43.87308675,47663.89382,12,0,0.330718994,1122A3upVoYFLTp1pAdCdtVNK1DGJyPXKW8t1Rr7cP7QBL6YJsBX,217
skinny-teal-mantis,-79.39440782,43.99782368,47666.70004,12,0,1,11LrYydXBdEw1ixM17xMiTzdfmhGokivpRzoK5roi6hYNcX2UeL,308
warm-slate-stork,-79.39307835,43.8421643,47673.92005,80,40,0.088195801,11kmKTgj6EMoPkPWrcojGeWZYB7mepfbwVPb1Cae78rwszckYfz,203
colossal-coral-cyborg,-79.39204792,43.83835818,47673.92173,40,6,0.132278442,11YB8uTaoXJ5ZvXkjigPj4SsGFUf2zGEYgMaZXwuWK81WfLmcsQ,198
jovial-umber-toad,-79.38871683,43.82690188,47679.36757,23,7,0.330444336,112W23V89rqfsep7Px4C9SdNztDBtaaL4UYZiTs31718DiE3KVnx,180
loud-clay-loris,-79.39199665,43.83774323,47683.36881,80,30,0.264572144,113q3CHjfXS6XTLTC8Dx6SiFukEaXnWNu6Fq1oHcU7cP8Z3T9LB,198
future-mint-bat,-79.31275557,43.69397905,47688.09796,80,23,0.139923096,112QoN2Luy61Mn4D9u62yvWuNx7yJzjopqh7FTngyXuSfPXYHbY5,128
helpful-bamboo-cricket,-79.40319938,43.90281327,47689.71525,65,14,0.330718994,11VRPDbTWoFpf61nrW9YgEqDRhnGKa5eQzLjGUDduCfsQXXED6U,238
harsh-cinnamon-donkey,-79.34602282,43.73769565,47694.59144,26,10,0.104980469,112VjZfrMsix8BQZ4CmrAD5ZexmnPkPuK7hk8co1zMihS2bRfJe5,143
young-walnut-liger,-79.31810333,43.69999608,47703.91356,58,30,0.19682312,112XAU8i6jxRtdqK8xQEZuRZwkvkuHcpkTW1oRVo8tLmiMvUuh65,122
sour-tan-hippo,-79.38200149,43.80686459,47704.96429,40,5,0.193313599,11SqP8ZiNMvxvb5ZCzVu3xQgbkgkgtBFQPdoYjGgappZjFcKcjb,168
micro-sage-raccoon,-79.33102645,43.71602657,47716.61946,58,100,0.157455444,1126Js4pc9jPSMpBcHpDy7mtxJhkQ6wBxmns95EyMwuDDamJj3Yi,127
lone-shadow-tiger,-79.31453629,43.69547946,47721.41402,50,9,0.191711426,11dsTTTV9anMHeMKfqN8aSGrz3NtBCzzY1U4baAC8fUJkbaJtjF,128
custom-leather-bull,-79.32875838,43.71293233,47723.1879,40,3,0.157455444,11P23jqk9sniEAr4Xhwz9Y6p6rrhUY8omuPFc2QC3BGj9RhVwqW,121
powerful-opaque-wren,-79.33059067,43.71504697,47738.27698,30,0,0.052383423,11bcnxwwDFvJzoazQsVRWJB72w4Q5XDo29Vki1XkMTVPEYezYpH,127
teeny-bamboo-sawfish,-79.33051804,43.7148837,47741.91223,40,30,0.052490234,112iS3XHAdKbFtchp5z1pJZseKu4d8tyrusKQHaYBY1xkSvtMN5t,127
urban-coffee-goblin,-79.31653478,43.6974696,47742.15339,28,0,0.191711426,112b6oNuGxN4j7NsaEq6eRxhK1gAENoiU2PNQcrau54DSZg3FhyD,120
cheery-powder-bull,-79.33959299,43.72726109,47743.12247,12,0,0.204940796,1154xhGRUQUP1mforqwtYnvqAyYmsvzY6m1HPeEVEg8bgwEKDMr,142
feisty-pearl-stallion,-79.34253895,43.73137412,47749.67684,58,5,0.19682312,11V4o8w1A5FkWDQh57k9vmKs5RbcebfPK6CDHxtb6aSRMt7ax6r,142
great-cider-bear,-79.30386671,43.68299495,47751.69781,12,0,0.329116821,112TLdMiBmaCJKb6UTN29PtU45gjtiqxoMQkibqNStSLLAAK2af,132
clumsy-mango-crocodile,-79.39426122,43.84280972,47753.9591,80,15,0.264572144,11cwiV19CxeFA9USSYokX7UCXLp9u7ScQvoVAgiJhwGWvwFzLo6,203
thankful-pistachio-tardigrade,-79.33075825,43.71492257,47756.77697,28,85,0.052490234,112msaWqSmMgXa4sUt441NFXH7KczsEefjyKBgCE5iL26TNjr3Lw,127
mean-olive-tuna,-79.39413686,43.84203131,47760.30435,58,30,0.088195801,112W2ZPC1fSjCQvLXjttcScP1Wxhk7xyu4pqhT8xvwKQkWc8fwvC,203
cheerful-tiger-hare,-79.3124379,43.69226119,47768.31009,23,3,0.139984131,11AEiWktZsvpKJWtiXydyShhJoYCVuwn3kevE2Tkg17SmbsHiSC,128
clumsy-plastic-coyote,-79.33420538,43.71866208,47801.99521,12,0,,11JiLvW4to2MSwTRr4ANtwNRQiTrb17QUoTEsSqfEGuKi71v5v8,127
perfect-tan-caribou,-79.39409951,43.83944678,47812.13395,40,4,0.176376343,11rHgSPUbLpuvQDSffsgj3VQkHSCAUKkANUD63fL84nHMmijD2z,198
genuine-gingham-cheetah,-79.31217028,43.69115741,47815.86841,28,6,0.287582397,112XknY9BGt6GJhZ5pNWoGQAvbTVi4y9Gh3VWhojLoScdM6FvFCU,128
old-arctic-coyote,-79.37979106,43.79741095,47828.82977,28,3,0.096618652,11FYoRZ8Z1gqFimc27jsNafAtPokfqLgoNTgBwn9AS2tVT26sMS,157
dandy-cornflower-bird,-79.32923316,43.71149404,47834.69816,26,100,0.162719727,113JssBYdbqqvaNGWB9QVrQsBeukXXwzwFT6UJ8cuqJXwc2jKRK,121
scrawny-brick-squid,-79.39548761,43.84255205,47856.18827,80,30,0.176376343,11X2Yz22LeGYBamvVy8b9y7ZM5Z3oXZa2NQQnF4tdCuQ2fEBtxm,203
brisk-aquamarine-shell,-79.25221222,43.63325906,47867.79853,58,300,0.330581665,112EQq5FZ8xpvBsPL4beHB3fJFVcrnkP66JdgY2oBh8975taJicp,73
furry-fern-owl,-79.34521063,43.73286671,47869.31597,58,24,0.078735352,11SCyW2TAGq83nGhPSjoY37XvcpzQCJBkAdekUgytFUmyecznG7,143
wild-felt-tortoise,-79.36294178,43.76164599,47871.64757,40,25,0.193313599,11rT9hpiXqon4bRAf5pzWRT9Nxuan8JL5Vq4F5B8LTJTjeu1vFH,144
magnificent-pecan-raccoon,-79.38562749,43.81048143,47879.7222,12,0,0.330718994,11rmB82fD9GJYMAWAk8jjFkir83w4hNKVbqypQkAtEVhR3Haeph,168
curly-walnut-woodpecker,-79.40346521,43.88039667,47891.81142,26,10,0.33140564,112bSFFpi8bosLXo8Q2tkAi2EyJAYJiRb5D4xUVVWagyNp2ZarUe,222
strong-mint-cheetah,-79.31185265,43.68943961,47897.13865,40,0,0.287582397,11k7Qp7xugQEuEn3DpMEE9dVkVx9axQ7Q2vV1HjCC5rhLKgYX88,128
massive-wool-sheep,-79.34561855,43.7327811,47903.01122,80,25,0.078735352,112V7dbT979MrRrinsiTzbCiRKhCoi3qfstcC91xh8ezwYVyMT6Z,143
kind-hemp-python,-79.39749012,43.84803152,47905.09906,12,0,0.331542969,112CZYKQD2Z1huaQgFyjgLxRryDX9Ti54riFSTHemDJrJuBKJSwF,203
blunt-hotpink-lemur,-79.38774402,43.81521984,47910.16948,40,2,0.371749878,11JFHTBXb7vvo1J8c5wPU3k3QXtxAQTFVTyiye7FVeKRCFre99y,183
lone-maroon-piranha,-79.31804272,43.69635038,47910.84259,30,5,0.186386108,112diYhcU4TZMR7Cfxookcmywc2vpHz5oLrWKgoVmr4HwNmTkwGR,122
damaged-midnight-grasshopper,-78.75541808,44.35069494,47913.31799,40,2,0.833328247,11JKV9cWPQUAB4sTNki7UkNNnfVWobSTiJ1XTm5bn4ERnFhy3Z1,275
generous-black-owl,-79.34653545,43.7338385,47917.83021,40,27,0.157455444,112tf8T5dQZtZj7iv5SgX5iFsDqCoBaXoLpy39BXiL3vB632XdFE,143
shaggy-cloth-weasel,-79.33431682,43.71640736,47929.07593,12,0,0.114059448,11e8fmaBmv8KDs6ZQXkByCG7QYht7BsYRoiubtPDt32R1eCuCPC,127
joyous-bamboo-starling,-79.33431682,43.71640736,47929.07593,23,33,0.090057373,11q6XKnvVJ1UMQ7854kxewpSj8rGSNRtoQgFaaJ7vB2ntBDnFdP,127
bumpy-misty-ferret,-79.34617188,43.73302207,47931.27662,58,27,0.196014404,112mgS7cKVyCj3NVQVmwWhi2r8XfTqGgm2TrkH25p9HtRMwbc65Z,143
nice-plastic-okapi,-79.33682566,43.71954045,47942.06851,12,0,0.099700928,11BjNLj1waXejHUEYvqebeW2JqWMwASiLQqk5NRLEWGYM3Gxap4,130
fit-beige-dove,-79.31204268,43.68886446,47944.5828,40,0,0.352890015,112BR92E5pGFhANcjRu8zKutjGnjwvYNDxaj8WCgpCCu68zPJzJU,128
micro-amber-gecko,-79.34324769,43.72845806,47945.66115,50,3,0.178909302,112dziShEzAcxSaoXYNwu7UawZcpTUhKv5HE8ie5dYdJnPEt8YTo,142
round-lemonade-skunk,-79.33721121,43.71990584,47950.41655,40,25,0.19682312,11YYsPeLo4GLH3YAWxYq9FWtuhF5fjVhQzdKZ3BNodggsVPqRZp,130
decent-pineapple-antelope,-79.36852947,43.76967168,47966.11793,80,30,0.193237305,11Linx7JqmqTmQFyi31D8XFUqrQf4EBjSpiKzLG4y6jbMnykX9o,142
glorious-bamboo-shrimp,-79.33783701,43.72031009,47973.89968,30,26,0.19682312,112hoRk4JHEWzTyefaEzn6a9nmGSLWfHMAZxKExKvZ49HJVTxBuW,130
prehistoric-dijon-mouse,-79.40535385,43.88661811,47979.94245,40,5,0.335296631,11gf1vwbq32NyR4SqMf2KxapEmRGa3xLJxmWzhM8rA6b8HW211A,219
acrobatic-flint-albatross,-79.36847859,43.76905715,47986.52689,40,50,0.064437866,112oqB5PihEoosQzokcaSMMg2Mu3JfHKPbJfPcLD9LuvFHMhtxFe,142
wide-quartz-elephant,-79.3683329,43.76873049,47988.4854,100,35,0.048126221,117pjXdA8JXVWasVco7iuA2uVYhPzADJ2vdjFCyaAomDu2EtJ1q,142
formal-coal-toad,-79.31529119,43.69166301,47998.23403,40,5,0.191711426,11MYxFYRFMMHBG5x5eWRt5JYq1bZxhgwz86cETeaPRL4FAPTJTT,128
alert-charcoal-mantaray,-79.36879196,43.76925929,48002.13108,40,36,0.064437866,11bMgbVoj5RgbqbVvYgJEadK5mTnwUQa13cQevzEWmTHDNDfV4w,142
rapid-stone-porpoise,-79.36871911,43.76909595,48003.09466,90,100,0.064437866,112G6wxyG4Cs3TT7dPLHnBaJxxBQTSSRpH2TV3f6rqmu88rXz7sq,142
short-cloth-kangaroo,-79.29848638,43.67288271,48031.4118,40,12,0.310043335,112hp8aMyGr6t5poi72oiFxg7Fz18TwuAK5Wy71DNiMyGpffyNjr,111
bald-lilac-yak,-79.33107636,43.71012571,48038.73028,12,0,0.078735352,11iNcNQUyEfbR4DEJcSnhnnytSZF9cQBRVWQ5SgV1Tk2A268PD3,121
quaint-arctic-yak,-79.33107636,43.71012571,48038.73028,23,30,0.065612793,11Rr1DHWuiR1ZF4U6N996bmdWq1QWuu4fEwMBcqxvew4Tfq8SM7,121
broad-shamrock-wren,-79.40361919,43.97682099,48047.53691,58,12,1,11X5vCbsCT6wREbgRAvdQcQ7QvCJHrA3jY8jXEmnwJqp6nhvMgz,313
odd-cinnamon-ostrich,-79.3351043,43.71517112,48050.53155,28,0,0.114105225,112DbAaeLcdLHyxNSBa1FU7AYg7RWv4C51xB6iEkgwywrmYm13Bo,130
late-ash-rooster,-79.33609326,43.71639168,48055.71996,58,25,0.114105225,11wvJVfnNCDTTteL1SutE3gWdauwGiRyjDBQMXighEnWuopjbUk,130
attractive-honey-ferret,-79.39272265,43.82436209,48056.92222,40,22,0.330444336,11okcvhAi3tco5mt2PmBh6KzDcSSe4r5SzycdyZ54bYqcDQzon7,189
feisty-oily-hippo,-79.36098458,43.75375184,48061.05918,40,75,0.098419189,112bHdqKLTSkV5atc4HCpMzzGSurjqt4BkTJHQ494U4a8StoPe4d,138
melodic-fossilized-mouse,-79.30303262,43.67710369,48063.88979,23,19,0.310684204,112oL9xqVAfHzJprd67vtb2qWKs5oVesXkmb1ZpAuc5q3xYRizkY,102
original-lime-marmot,-79.30938723,43.68388975,48067.15756,80,7,0.244979858,11eu8dYvZVBjVoZVg2m4Z8Rb2drrMrk2oHPqrKMdyT5sEBXtYbJ,127
young-amethyst-horse,-79.36151622,43.7544439,48070.53989,58,50,0.09664917,112PvG5jR3Q1vraHjxChpz2hGakY2ftyo1cPWsVniN12tWDvpW2q,138
acrobatic-cornflower-bull,-79.36946264,43.76876117,48072.2745,40,0,0.085510254,113yDbUWNr8NbWsmZkVVSpGpVaZDsEB7kibJutyKdQn79VkTNrd,142
long-hickory-panda,-79.40620729,43.88402396,48073.28467,58,5,0.330718994,11dzusqMnzZ8Bz2WAbftN67M6TSCwCD848QZSAp87JiH6RwUwVo,222
hidden-sand-dragon,-79.31367303,43.68852267,48075.68326,23,15,0.287582397,1123m6XqqCttS66wk7vUDP2wGg3hPefW86c9HivRunigAX9mMRuh,128
rich-aqua-walrus,-79.4014805,43.85595468,48077.2603,58,95,0.330581665,112tRNKQNRSh4qeKyYjC7QETrg7CvV62EWt1Khzk9E1eRHiYjW7E,211
spicy-quartz-walrus,-79.37844199,43.78688407,48079.1495,58,12,0.193313599,11oTMrzeHLDRePAWNLHP11QucfGLqsEMN3tu3myjS1ABXczYWJj,150
joyful-butter-wombat,-79.38128599,43.79325509,48080.05883,40,5,0.193313599,11hKo5Tozcu6yfjqQDRKNbnJxpksJFmqm7XXQ7eY5cxZbYq2HGu,158
huge-hemp-alligator,-79.29699227,43.67051988,48085.32012,12,0,0.309783936,1123T5o9YccfsMXCijbAYjpCME5V6TdunjDcEXj7jjqG172fuh9x,111
nice-berry-mandrill,-79.33469072,43.71374062,48097.7255,28,2,0.170181274,11TZBTL49WNCuPcUQca8zNs9zau7CbfCHWKEzNy5GR2N7PNN93b,127
rare-mulberry-ram,-79.32101891,43.69652936,48104.935,23,6,0.19291687,112q91YApPAQnspQmnLi88Q62b4S3Fe5f3mLEEDc4zsKMAoNwECc,122
funny-silver-chinchilla,-79.39484055,43.82910104,48106.16909,58,8,0.330718994,11UpR2FxaSRVyB9Jf3rMkpxBKai9E1UJYdfrctgmgs1efuqPpyh,189
wild-dijon-dog,-79.36965227,43.76818546,48109.32748,58,46,0.064437866,112T4tkW9aoYWCDyyGVwgevsDg11cSdwrtJ1fYD8VQyUDFZq8WRT,142
rapid-neon-wasp,-79.38410149,43.79856042,48124.04148,58,26,0.192199707,11Mx7yTF7H1BaC1EAvhWLE6geKcRySkYQ4Y5Xgg8EeTMwKgEr7F,153
cheery-neon-mustang,-79.35096244,43.73576614,48146.06479,58,8,0.157455444,112NJbhomC7k3YSBE9Ja4BztJw2yzNSafCayaxv8iDgobaX5qjm9,143
interesting-brown-butterfly,-79.39287495,43.82120196,48149.93574,28,8,0.330718994,112hjUoJoN7GEPApuogjh5VK24b5jWKYV2htMM1CZv5EMhCu8Pfd,176
eager-clear-goose,-79.37605086,43.77952515,48160.27915,28,7,0.193237305,112ZyeqSABboNictaPPGAVJE1sS6GqfEeNzG5AJXoTfwMgwEABKH,147
droll-glossy-gerbil,-79.36281323,43.75435015,48170.84117,40,55,0.09664917,11LGY1nF4gt5SXvyDHcLQKEQMm8urKAgtFVCWXAQbxnuEwSdXTW,151
tiny-hotpink-mammoth,-79.33263468,43.70962031,48175.71366,58,20,0.136917114,11k9Ke6qNZbZQC6EhRMARN6FhqFy5iTgVp59cmRDpxS1GXjq3RN,121
huge-wool-gorilla,-79.35076637,43.73482525,48176.98365,23,0,0.076416016,112Bpy2FEv82NEwkPEq7o4vKJqVqJB3Y3dmWho9zsWx9Srz4P79y,143
fresh-tawny-kestrel,-79.33386365,43.71087967,48193.61419,40,0,0.133712769,1122S37NjsnDb5i2ZmqKMSm3AcDBD9UdLj8u1NDUeexPLdJjeKSu,121
cheerful-opaque-raven,-79.30803228,43.68033771,48195.13335,40,15,0.206695557,11vxiYA856zp2gj78n1f4hRZSB7QFCY4PzAYvh4ueTD7G44QNPT,127
urban-powder-anteater,-79.37034487,43.76723616,48199.11765,40,160,0.021484375,112rEqtfX6DuRqGWF4RQpsPdcRjBbNfSLe65zzSgDP9LQnT4qqkL,144
gigantic-hazelnut-fish,-79.37034487,43.76723616,48199.11765,40,15,0.021484375,11u2MexTuyCWWpzSrHa6LXu6NFHFKfwdjErNJfSoiXFMFe2xeav,144
teeny-paisley-anteater,-79.36247124,43.75308248,48200.32843,40,80,0.098419189,11raDpGcNRsSRuwN8DqGVqCLVftU1CiXpbXpDLeXffrLAYxSPLC,151
curly-brick-porcupine,-79.34800919,43.73013684,48205.60471,80,5,0.19682312,11LJHewQ5pAuzXn89iFi7MzPuAikPkA3FWiDQKD2Ebb4itaGuPW,140
